pickup_location_id,dropoff_location_id,avg_tip
14,114,4.431666666666667
66,202,4.4314285714285715
233,130,4.431204819277108
224,17,4.431
114,262,4.430977088948787
114,17,4.43095406360424
143,80,4.4308208955223884
129,164,4.430769230769231
261,188,4.430661157024793
79,239,4.430449883449882
45,70,4.430416666666667
229,231,4.430216527612236
113,198,4.430044543429845
35,142,4.430000000000001
218,182,4.43
180,244,4.43
112,16,4.43
152,225,4.43
235,177,4.43
86,16,4.43
22,79,4.43
167,179,4.43
240,17,4.43
82,26,4.43
167,230,4.43
193,191,4.43
33,221,4.43
64,75,4.43
191,240,4.43
205,155,4.43
126,238,4.43
237,256,4.429954337899545
148,252,4.428974358974359
195,262,4.428888888888888
75,211,4.428871473354233
52,113,4.4287128712871295
113,238,4.428683723797779
170,26,4.428503401360545
75,188,4.428461538461539
140,165,4.428453038674034
225,205,4.4284
229,256,4.428253968253967
36,106,4.4275
54,100,4.4275
146,45,4.427131782945737
262,249,4.426889580093313
233,244,4.426765625
232,15,4.426666666666667
152,95,4.42625
12,189,4.42625
146,125,4.426
41,57,4.426
246,177,4.42560606060606
148,62,4.425528455284553
13,239,4.425508148148149
88,36,4.425421686746988
152,79,4.425333333333333
202,234,4.425
217,127,4.425
259,186,4.425
111,257,4.425
107,241,4.42488
249,262,4.424492003762935
129,3,4.424285714285714
41,113,4.423381088825214
231,255,4.422329670329671
141,208,4.422228915662651
178,68,4.422222222222222
249,54,4.422150537634408
45,215,4.422105263157895
148,106,4.421875
209,142,4.421585903083701
33,145,4.421566265060241
70,141,4.421290322580644
261,226,4.42128947368421
234,51,4.421012658227848
107,7,4.420792253521126
28,231,4.420769230769231
162,71,4.4206666666666665
107,177,4.420592105263157
87,262,4.42023023023023
237,125,4.420114068441065
243,28,4.42
52,179,4.42
144,205,4.42
65,9,4.42
142,192,4.42
239,7,4.419908508691673
231,182,4.41984375
41,249,4.419498680738787
148,146,4.4189170506912445
246,71,4.418636363636363
43,243,4.4177073499662844
239,145,4.417624113475177
186,225,4.417606888361045
80,263,4.417596153846153
249,263,4.417576791808873
170,65,4.4175761342448725
92,239,4.4175
70,112,4.417333333333334
234,91,4.417071428571428
264,21,4.416363636363636
234,8,4.416153846153846
24,7,4.416111111111111
211,239,4.416007882882883
166,137,4.4159724612736655
249,255,4.41595652173913
237,208,4.415930232558138
170,225,4.4156850961538465
143,88,4.4156534508076355
88,262,4.415651996740017
263,256,4.415307262569833
179,148,4.41525
24,82,4.415217391304348
211,226,4.415198776758409
151,148,4.415196261682243
185,151,4.415
216,62,4.415
161,179,4.414750957854405
158,152,4.414495614035087
43,175,4.414
62,79,4.414
256,13,4.4139285714285705
68,244,4.413654812135825
79,76,4.4129299363057335
65,55,4.412857142857144
61,113,4.4127777777777775
255,249,4.412393162393163
261,82,4.411891891891892
43,87,4.411732045866023
234,98,4.411559633027522
79,145,4.411403912543152
229,158,4.411297376093294
149,76,4.41125
107,97,4.410352564102565
211,263,4.410160390516039
18,163,4.41
21,134,4.41
168,49,4.41
136,37,4.41
151,83,4.4096874999999995
229,17,4.40923076923077
223,148,4.408974358974359
243,87,4.408461538461538
43,180,4.408333333333333
100,112,4.408148546824543
45,29,4.408125
107,24,4.408123209169054
114,165,4.4079999999999995
196,162,4.407692307692308
87,140,4.407360450021637
249,98,4.407222222222222
189,29,4.407142857142857
116,7,4.407117117117116
8,161,4.407
130,137,4.406764705882353
170,185,4.40671568627451
33,150,4.406666666666666
229,205,4.406470588235295
90,226,4.4063024142312575
191,166,4.406000000000001
48,98,4.405733333333334
238,113,4.40519520851819
194,225,4.405
23,206,4.404999999999999
158,33,4.404735449735449
263,20,4.404623655913978
113,34,4.404615384615385
45,14,4.4043951612903225
138,203,4.404073170731707
236,211,4.403527987897126
41,79,4.403402985074626
90,7,4.40320244773075
68,202,4.403019607843138
230,120,4.402909090909091
179,74,4.402857142857143
85,265,4.402857142857143
234,42,4.40216501650165
238,107,4.402035185925629
141,185,4.402031249999999
116,234,4.401979949874685
181,181,4.4017752100840335
195,37,4.401428571428572
87,163,4.401036114570361
261,255,4.4005976095617525
87,190,4.400161290322582
7,224,4.4
212,43,4.4
41,207,4.4
127,260,4.4
152,171,4.4
11,65,4.4
183,185,4.4
72,29,4.4
34,143,4.4
47,46,4.4
215,36,4.4
38,102,4.4
71,66,4.4
181,101,4.4
12,29,4.4
85,193,4.4
129,6,4.4
71,258,4.4
217,144,4.3999999999999995
238,240,4.3996202531645565
166,186,4.399004495825303
88,219,4.39896551724138
163,112,4.398653465346534
33,186,4.398509090909092
255,130,4.3985
107,188,4.397972972972972
125,165,4.3978947368421055
190,186,4.397857142857142
258,140,4.397777777777778
231,151,4.39762035225049
61,13,4.3975
232,70,4.3975
158,141,4.397405446293495
113,239,4.39701342281879
50,210,4.3968181818181815
7,61,4.3966129032258054
140,65,4.396434689507494
226,175,4.396000000000001
256,121,4.396
83,164,4.396
50,241,4.395857988165679
80,133,4.395576923076923
68,260,4.395408163265306
53,25,4.395370370370371
107,151,4.395323262839878
216,217,4.395
211,262,4.394842767295598
249,228,4.39473781048758
12,17,4.394375
145,80,4.394
233,80,4.393963414634147
100,207,4.3933333333333335
125,94,4.3933333333333335
24,113,4.393071593533486
112,88,4.392941176470589
229,243,4.392940691927512
196,17,4.3925
244,262,4.392285714285714
90,58,4.392222222222222
255,95,4.392142857142857
113,106,4.391948051948051
97,158,4.391914893617021
13,195,4.391475409836065
247,261,4.391111111111111
170,102,4.391055900621117
45,151,4.390922190201728
162,202,4.39046511627907
12,250,4.390000000000001
63,55,4.39
78,161,4.39
179,13,4.389523809523809
161,87,4.3891558441558445
164,18,4.389112426035503
114,239,4.389086200517943
107,91,4.389019607843137
211,236,4.388998130841121
230,185,4.38883597883598
48,243,4.388248535019996
232,188,4.388018867924528
51,186,4.3878571428571425
137,89,4.387604790419162
144,22,4.38726618705036
36,45,4.386666666666667
255,133,4.3862962962962975
125,141,4.386002044989776
143,261,4.385745062836625
12,26,4.385714285714286
12,146,4.385714285714285
48,153,4.38560975609756
114,263,4.385538680588515
87,141,4.3853019271948614
74,80,4.385
258,108,4.385
195,87,4.385
146,246,4.384666666666667
211,123,4.38453125
33,170,4.384474660074166
79,202,4.384325259515571
41,125,4.384052287581699
33,68,4.3835643564356435
97,117,4.383529411764705
166,160,4.383333333333334
223,17,4.383214285714286
87,43,4.382986301369862
140,153,4.382758620689655
138,126,4.382742718446602
256,54,4.382727272727272
163,182,4.382666666666666
82,139,4.3825
226,217,4.3825
161,145,4.382448979591835
261,52,4.3824
28,50,4.381764705882353
261,196,4.381695906432749
249,37,4.381517165005537
40,226,4.38090909090909
112,188,4.380416666666666
145,39,4.380285714285715
65,131,4.38
12,190,4.38
152,49,4.38
128,128,4.379285714285714
226,128,4.378846153846154
130,69,4.37875
132,252,4.37779743476338
209,94,4.3775
43,160,4.377462686567164
261,74,4.37683257918552
179,144,4.376739130434783
141,125,4.376714859437751
249,198,4.37628242074928
66,234,4.375672514619882
62,129,4.375
124,32,4.375
190,195,4.375
240,107,4.375
158,177,4.374409448818898
145,38,4.3742857142857146
69,142,4.3740000000000006
70,65,4.374
132,26,4.373976725521669
87,161,4.373927240196808
189,112,4.373636363636364
211,189,4.373478260869564
238,79,4.373334500875657
95,66,4.373333333333334
83,211,4.373333333333334
82,239,4.3730769230769235
170,116,4.373063829787235
181,150,4.372727272727272
14,56,4.3725000000000005
131,75,4.3725000000000005
37,186,4.371999999999999
139,139,4.371785714285713
138,146,4.371550021468441
239,202,4.371140350877194
209,257,4.370921052631577
179,243,4.370833333333334
113,160,4.370224719101123
107,73,4.370000000000001
230,253,4.370000000000001
130,98,4.37
190,231,4.369999999999999
216,100,4.369999999999999
209,112,4.369927536231884
79,185,4.369366197183098
112,229,4.369230769230769
195,36,4.369166666666667
233,256,4.369010152284263
116,93,4.368846153846153
191,191,4.368421052631579
78,230,4.368333333333333
61,254,4.368
19,141,4.368
186,18,4.367625570776256
229,244,4.367507365939893
16,22,4.367500000000001
243,161,4.367435897435897
148,190,4.367258064516129
128,140,4.367142857142857
170,197,4.367012987012987
37,193,4.366666666666667
41,219,4.366666666666666
262,225,4.36639344262295
133,255,4.3660000000000005
231,129,4.3659474885844745
186,87,4.365829092823303
255,188,4.365726495726496
13,140,4.365724681625228
211,39,4.365714285714286
114,228,4.365610561056107
236,144,4.365528627688578
233,223,4.365483234714004
234,256,4.365296889726673
226,244,4.364411764705883
87,37,4.3635375494071145
107,171,4.363
90,185,4.362903225806452
146,66,4.362702702702703
68,160,4.362641509433962
90,116,4.362626451854626
255,158,4.362156862745097
140,261,4.362076798269335
95,133,4.362
163,231,4.361821851078636
152,145,4.361212121212121
158,146,4.361205357142858
151,88,4.361117424242424
255,233,4.3606976744186055
229,65,4.36065945945946
132,55,4.360506849315069
148,26,4.3603875968992245
155,32,4.36
4,120,4.36
138,202,4.359327731092437
181,137,4.359263157894737
75,218,4.3588571428571425
137,52,4.35875
79,22,4.358724279835391
219,125,4.358124999999999
92,92,4.358026315789473
249,25,4.357844155844155
151,45,4.357577639751553
256,235,4.357222222222222
88,228,4.357079207920792
33,14,4.356974169741698
260,175,4.3566666666666665
125,239,4.3564629388816645
61,79,4.356410256410257
75,22,4.356
237,112,4.355661016949152
114,115,4.355555555555556
195,256,4.355555555555555
166,215,4.355
63,18,4.355
157,193,4.3549999999999995
158,36,4.354661654135339
237,26,4.354640000000002
218,186,4.354000000000001
106,226,4.3539130434782605
230,87,4.353759516345722
46,91,4.3533333333333335
175,71,4.3533333333333335
25,164,4.353085714285714
141,259,4.352820512820513
229,45,4.352564516129032
108,196,4.3525
7,231,4.352359550561797
24,249,4.352209821428571
234,34,4.352197802197802
209,180,4.352
17,262,4.352
35,126,4.351999999999999
70,64,4.351818181818182
107,33,4.351414752116083
140,249,4.351262493424512
141,20,4.3510843373493975
262,246,4.350973663208299
224,239,4.350972972972972
13,229,4.350800546448088
262,60,4.350740740740741
50,153,4.350697674418604
113,202,4.350569620253165
166,233,4.350450236966824
226,50,4.350416666666666
112,29,4.3500000000000005
227,79,4.3500000000000005
188,189,4.35
244,184,4.35
1,80,4.35
135,89,4.35
116,244,4.349807692307691
152,211,4.34964705882353
45,152,4.349540229885057
248,211,4.349285714285714
179,100,4.349032258064516
255,170,4.348636363636364
52,29,4.348571428571428
41,223,4.3482352941176465
88,142,4.348212258796822
239,113,4.348090474119181
86,86,4.34795918367347
135,140,4.347777777777778
90,256,4.347621776504298
246,26,4.347466666666667
145,96,4.3469999999999995
193,52,4.346666666666667
12,149,4.346666666666667
140,211,4.34535587188612
18,68,4.345
125,248,4.344545454545455
125,37,4.34439446366782
249,226,4.344289026275116
232,252,4.344285714285714
261,143,4.3441265060240974
40,112,4.344096385542168
158,260,4.3438888888888885
211,227,4.343769230769231
139,151,4.34375
137,244,4.343725314183124
107,96,4.343703703703704
137,36,4.343650793650794
143,210,4.3431578947368426
113,213,4.343018867924529
163,198,4.342842809364549
144,189,4.342222222222222
13,154,4.3420000000000005
125,151,4.341733333333335
237,130,4.341237113402062
226,100,4.341205357142857
190,100,4.341
36,90,4.340333333333334
211,177,4.340266666666667
263,87,4.340165896682065
158,42,4.340009727626459
101,258,4.34
80,131,4.34
60,200,4.34
24,107,4.339740740740742
42,188,4.339565217391304
264,64,4.339333333333333
234,238,4.339208869422391
144,193,4.338918918918918
224,151,4.338644067796611
20,265,4.338333333333334
7,227,4.3373333333333335
125,226,4.337170542635659
37,190,4.337142857142857
143,209,4.336925795053004
170,66,4.336792763157895
239,144,4.336744499326447
151,53,4.336666666666667
49,43,4.336666666666666
66,125,4.335714285714286
106,179,4.335714285714286
155,137,4.335714285714286
114,49,4.335446927374301
234,226,4.335171624713959
262,174,4.335058823529412
211,69,4.335000000000001
76,159,4.335
143,23,4.335
33,100,4.334530201342282
162,136,4.33429906542056
234,120,4.334047619047619
13,43,4.334018859452178
112,148,4.333846153846154
239,88,4.3334681288553805
70,152,4.333333333333333
107,238,4.333257624918884
88,37,4.332799999999999
164,116,4.3327937043282745
80,144,4.3325
45,244,4.331621621621622
56,170,4.3315789473684205
145,140,4.33125
249,36,4.3311174603174605
161,120,4.330923076923077
40,165,4.330909090909091
161,13,4.330723968330136
88,17,4.330680851063829
145,195,4.3306249999999995
163,145,4.330462184873949
246,160,4.330119047619048
255,111,4.33
259,233,4.33
160,155,4.33
157,80,4.33
10,55,4.33
190,209,4.329999999999999
34,263,4.329999999999999
226,239,4.329615384615384
264,39,4.329393939393939
87,260,4.329323308270677
107,36,4.329008363201912
114,226,4.32900410677618
256,125,4.329
65,141,4.328904109589041
236,128,4.328625954198474
239,231,4.328497420464316
70,137,4.328333333333333
236,235,4.327720588235294
79,205,4.327317073170731
151,211,4.3271007751937995
234,18,4.326890756302521
166,129,4.326842105263159
148,145,4.326555407209613
48,145,4.326457023060797
125,75,4.326394230769231
138,10,4.3262029881504365
234,198,4.326191819464034
263,246,4.326180594503645
244,246,4.326059405940595
263,70,4.326019417475728
190,14,4.325999999999999
12,181,4.325862068965518
151,242,4.325714285714286
256,152,4.325
133,263,4.325
116,36,4.324285714285714
47,137,4.323333333333333
209,155,4.323090909090909
151,224,4.323076923076924
237,209,4.3228579356270815
186,117,4.322647058823529
262,261,4.322113758647195
13,170,4.3218989044781875
75,259,4.321891891891893
261,157,4.321785714285714
165,209,4.321666666666666
33,164,4.321377952755905
125,162,4.321182654402103
231,258,4.3208
4,189,4.320671641791045
97,144,4.320625000000001
144,20,4.320555555555556
48,165,4.3204712041884825
33,13,4.32030303030303
129,166,4.320277777777779
239,72,4.320277777777778
88,73,4.320000000000001
82,65,4.32
219,70,4.32
157,215,4.32
122,218,4.32
247,80,4.32
258,73,4.32
66,24,4.32
98,139,4.32
101,102,4.32
8,17,4.32
265,248,4.32
261,225,4.319888268156423
186,197,4.319571428571429
233,66,4.319166666666666
95,137,4.319097744360903
262,259,4.318723404255318
189,224,4.318181818181818
246,65,4.317784810126581
142,209,4.317777777777778
261,140,4.317653979238754
90,177,4.317394366197183
13,233,4.317376847290641
195,82,4.316666666666666
123,48,4.316666666666666
25,146,4.316521739130435
263,114,4.316501976284585
236,91,4.316078431372548
141,261,4.316030092592594
10,189,4.316
158,236,4.315717142857142
249,101,4.315714285714286
255,229,4.31561403508772
43,125,4.315411203814064
121,241,4.315
167,191,4.315
244,84,4.315
254,205,4.315
216,235,4.315
238,77,4.3149999999999995
66,260,4.314705882352941
255,186,4.314576271186441
264,218,4.314285714285714
36,164,4.314166666666666
226,43,4.314057971014493
255,106,4.313999999999998
125,17,4.313919413919414
90,174,4.313749999999999
225,224,4.3133333333333335
22,223,4.3133333333333335
144,263,4.313270750988142
238,234,4.313242999096658
65,161,4.313188405797102
88,162,4.313118374558305
255,141,4.313081395348837
36,79,4.313000000000001
211,151,4.312930327868853
193,169,4.312857142857143
260,26,4.312857142857142
66,231,4.312758620689656
211,92,4.312666666666667
211,195,4.312363636363637
141,256,4.312121710526315
237,261,4.311674571324335
249,129,4.311443478260869
140,131,4.3113095238095225
163,81,4.311304347826087
224,152,4.311016949152543
107,178,4.310757575757576
80,262,4.310344827586207
229,37,4.3101379310344825
140,171,4.310102040816327
242,209,4.3100000000000005
69,49,4.3100000000000005
25,221,4.3100000000000005
97,210,4.3100000000000005
67,162,4.3100000000000005
38,92,4.309
170,7,4.308917491749175
236,20,4.308686868686868
40,107,4.308483146067416
132,250,4.308375
142,196,4.308333333333333
249,152,4.308206831119546
246,226,4.308206278026906
4,49,4.30775
181,107,4.307683615819209
257,7,4.3075
197,48,4.3075
129,252,4.307499999999999
236,45,4.306876657824934
33,125,4.306842105263158
49,93,4.306666666666667
159,97,4.306666666666667
140,123,4.306608695652174
249,151,4.3064949152542376
42,7,4.306333333333333
45,263,4.305994436717664
148,40,4.305866666666668
37,249,4.305789473684211
231,239,4.305771902307863
162,166,4.305668202764976
231,75,4.305430579964851
239,184,4.305
145,185,4.305
33,70,4.305
261,125,4.304864864864864
100,10,4.3047826086956515
162,145,4.304608938547486
249,238,4.30442970822281
17,237,4.304166666666667
13,17,4.304157303370785
179,107,4.304142857142858
164,145,4.303710021321961
51,189,4.303333333333334
219,42,4.303076923076923
116,209,4.30221238938053
236,90,4.302105263157895
213,79,4.302
193,202,4.301666666666667
52,112,4.301304347826087
140,246,4.300906389301634
112,106,4.300888888888889
87,119,4.300526315789474
239,254,4.300526315789473
73,12,4.3
196,141,4.3
185,263,4.3
145,65,4.299821428571429
256,141,4.299423076923077
7,114,4.2992372881355925
36,37,4.299230769230769
148,188,4.298781869688384
179,234,4.298358208955223
247,69,4.298333333333333
226,119,4.297894736842105
229,127,4.297603773584905
88,165,4.297391304347826
65,75,4.297012987012987
247,170,4.296842105263158
250,18,4.296666666666667
211,141,4.296647587898609
215,25,4.296470588235294
166,162,4.296360682372055
140,244,4.296325314500111
244,218,4.296250000000001
255,231,4.29621052631579
43,249,4.2960667050028745
132,98,4.2958192281651995
138,16,4.29575818036712
249,97,4.295377358490566
138,32,4.295294117647059
26,9,4.295
165,38,4.295
231,89,4.294504437869823
97,163,4.294274193548387
230,218,4.2940350877192985
16,215,4.294
249,76,4.293620689655173
133,113,4.293571428571428
239,125,4.293521545319465
68,241,4.293485714285714
25,143,4.293461538461538
114,61,4.29337012509198
158,37,4.293362193362194
17,25,4.293333333333333
173,132,4.293
113,42,4.292896551724138
158,130,4.292666666666666
70,145,4.2926086956521745
228,234,4.2925
230,86,4.292272727272727
144,239,4.291978771796816
209,236,4.2919148936170215
144,262,4.291723636363637
229,13,4.290551486428264
24,70,4.290416666666666
114,112,4.290111111111111
66,229,4.289999999999999
233,13,4.289406474820145
243,211,4.289375
40,113,4.2892857142857155
226,28,4.288971962616823
262,243,4.288794326241135
137,70,4.288432835820896
143,197,4.288288288288288
226,233,4.287787610619469
114,62,4.28760989010989
133,141,4.287142857142857
216,33,4.287142857142857
37,223,4.287083333333333
158,75,4.286916221033868
112,163,4.286315789473684
80,106,4.2859375
224,106,4.285918367346939
163,125,4.285875875875875
144,236,4.285731197771587
146,238,4.285588235294118
238,13,4.285508072174739
97,233,4.285245901639344
183,254,4.285
263,202,4.285
151,13,4.284696378830083
260,50,4.284545454545455
125,69,4.284545454545454
133,186,4.284285714285714
195,113,4.284285714285714
144,112,4.284246861924686
45,13,4.284054054054054
141,243,4.283709964412811
75,231,4.283547237076649
186,91,4.283456221198157
211,61,4.283094262295082
90,236,4.282986081822015
113,24,4.282788844621513
114,73,4.2827586206896555
144,174,4.282631578947368
260,106,4.282307692307692
112,140,4.282173913043478
131,170,4.282
249,69,4.281965811965813
125,54,4.281904761904762
238,226,4.281807228915662
236,113,4.281516071880537
205,198,4.281428571428571
80,11,4.28125
238,220,4.280688291139241
142,88,4.280641569459172
239,211,4.280553041729512
114,131,4.280531914893617
234,248,4.280131578947367
173,107,4.28
32,200,4.28
182,252,4.28
252,78,4.28
190,112,4.28
171,143,4.28
228,189,4.28
214,88,4.28
3,236,4.28
36,22,4.28
162,172,4.279253731343284
49,234,4.278873239436619
146,142,4.2788571428571425
133,161,4.2788
40,261,4.278666666666667
209,263,4.278605174353206
24,21,4.2784615384615385
4,222,4.278333333333333
161,202,4.278206896551724
237,77,4.278124999999999
42,113,4.277886178861788
146,143,4.277619047619048
141,184,4.2775
45,142,4.2773893129771
145,263,4.276666666666667
203,234,4.276666666666666
222,50,4.276666666666666
148,227,4.276587112171838
82,48,4.276271186440678
190,88,4.276000000000001
125,20,4.275555555555556
24,162,4.275361930294907
107,145,4.2753428571428564
143,98,4.275
262,114,4.274229249011859
208,244,4.273999999999999
196,239,4.273333333333333
197,138,4.273333333333333
244,141,4.273209169054442
216,129,4.272105263157894
218,65,4.272
68,185,4.2718292682926835
36,141,4.271818181818182
65,186,4.271797235023041
264,119,4.271739130434782
138,222,4.271499999999999
141,121,4.271052631578947
68,18,4.271019108280255
107,123,4.270650406504065
25,89,4.270542635658915
148,263,4.27037998146432
90,97,4.270126582278481
116,114,4.27008
151,249,4.270018993352328
26,169,4.2700000000000005
244,124,4.2700000000000005
11,236,4.2700000000000005
17,62,4.27
191,229,4.27
152,70,4.27
130,75,4.27
81,142,4.27
261,37,4.269643916913946
125,40,4.269230769230768
41,158,4.268763440860216
116,145,4.268297872340426
136,140,4.268
93,134,4.267647058823529
106,112,4.267631578947369
232,143,4.267522123893805
49,49,4.26734065934066
161,231,4.267251869302467
226,62,4.267058823529411
130,215,4.266666666666667
74,31,4.266136363636364
223,122,4.266
42,106,4.265714285714286
152,188,4.265000000000001
79,121,4.265000000000001
17,244,4.264705882352941
142,160,4.2643979057591626
137,242,4.264333333333333
152,113,4.264166666666667
54,14,4.264
114,96,4.264
87,50,4.263444365698088
179,209,4.263333333333334
231,61,4.263097913322633
141,211,4.262934415145368
13,163,4.2627854034147985
215,85,4.262727272727273
43,194,4.2622641509433965
41,200,4.262209302325581
262,211,4.2621926910299015
244,140,4.262003058103976
262,223,4.261728971962616
133,87,4.2612499999999995
125,155,4.261111111111111
98,234,4.260833333333334
249,43,4.260756013745705
263,15,4.260625000000001
50,7,4.260484429065744
138,187,4.260000000000001
72,163,4.260000000000001
85,116,4.26
116,17,4.26
55,157,4.26
189,144,4.26
54,17,4.26
17,7,4.26
139,79,4.26
56,151,4.26
261,141,4.259921787709498
246,35,4.259589041095891
255,230,4.259475806451612
33,149,4.259166666666666
132,29,4.259114194236927
100,66,4.2587600000000005
7,49,4.258709677419355
263,209,4.258646551724138
225,239,4.258571428571428
51,143,4.258333333333334
148,51,4.25825
226,33,4.25812030075188
211,140,4.258046783625731
43,39,4.257916666666667
137,62,4.257874999999999
125,11,4.257857142857143
36,234,4.25775
209,258,4.25764705882353
97,161,4.2570899470899475
209,209,4.256975666280417
231,43,4.256971403812825
69,33,4.256666666666667
45,178,4.256428571428572
36,140,4.256428571428572
10,216,4.2564
40,87,4.256296296296296
66,87,4.256153846153846
163,202,4.2558750000000005
244,236,4.255649484536082
65,14,4.255096418732783
241,138,4.255
141,92,4.255
33,233,4.254870848708487
116,162,4.2545258620689665
166,75,4.254464285714286
134,229,4.254444444444445
246,262,4.254384093113481
52,260,4.254285714285714
162,87,4.254266807834834
135,16,4.25375
237,120,4.253500000000001
142,198,4.253405405405405
239,123,4.253
87,227,4.252959183673469
114,236,4.2526321795359445
239,107,4.252496878901373
249,24,4.252162471395882
107,17,4.2521009389671365
40,4,4.252000000000001
48,66,4.251677074041034
142,202,4.251610738255033
88,201,4.2515
213,140,4.251481481481481
234,152,4.251448692152918
164,166,4.251336379211879
107,37,4.251295116772823
233,65,4.251290322580645
144,226,4.250968992248063
236,246,4.250934844192633
132,117,4.250855457227138
234,157,4.250650887573964
215,236,4.250512820512821
43,145,4.2504255319148925
189,233,4.250126582278481
144,10,4.250000000000001
51,31,4.25
160,112,4.25
137,253,4.25
130,145,4.25
200,242,4.25
127,262,4.25
252,19,4.25
62,255,4.25
77,215,4.25
154,63,4.25
255,15,4.25
138,175,4.249693023255815
229,177,4.249387755102041
158,226,4.249113680154142
4,11,4.249
228,112,4.248620689655172
4,56,4.248461538461539
43,114,4.248217753120666
152,4,4.2481081081081085
88,168,4.247840909090909
4,133,4.247826086956522
43,177,4.247142857142857
237,37,4.247118279569894
114,52,4.247068965517242
238,16,4.246875
90,166,4.24662485065711
43,179,4.246483516483517
33,90,4.2464545454545455
157,186,4.246363636363636
216,225,4.245937499999999
12,165,4.245555555555555
95,254,4.245
119,183,4.245
82,261,4.245
162,253,4.245
40,13,4.2444444444444445
236,157,4.244291666666666
125,208,4.244285714285714
134,141,4.24388888888889
232,151,4.243306772908366
170,13,4.243164103329849
65,246,4.243004115226337
36,113,4.243
162,258,4.242561983471075
100,241,4.2425
168,228,4.24125
234,81,4.240909090909091
13,69,4.2405
25,90,4.240312499999999
254,130,4.24
252,113,4.24
3,90,4.24
70,247,4.24
95,125,4.24
159,148,4.24
54,162,4.239705882352942
12,226,4.239696969696968
209,227,4.239534883720931
97,148,4.23952380952381
107,225,4.239386892177589
238,7,4.239330808080809
146,243,4.239047619047619
238,249,4.238961403508772
181,28,4.23875
239,208,4.238701298701299
106,41,4.238684210526316
141,46,4.238666666666666
9,9,4.2384375
31,230,4.238181818181818
246,116,4.238061002178649
225,211,4.2379999999999995
112,28,4.237777777777778
209,36,4.237520661157025
25,10,4.237500000000001
34,186,4.2375
151,177,4.237272727272727
209,226,4.236857142857143
12,236,4.236666666666667
39,50,4.236666666666666
219,61,4.236551724137931
256,181,4.2365517241379305
132,85,4.236355721393034
263,242,4.235364238410597
65,41,4.235298507462687
14,201,4.234999999999999
193,101,4.234999999999999
52,211,4.234782608695652
243,164,4.234347826086957
256,119,4.234285714285714
66,74,4.234166666666667
93,93,4.233470149253731
90,225,4.233470105509966
80,4,4.233333333333333
33,246,4.2327329192546586
43,15,4.232222222222223
73,73,4.232173913043478
100,97,4.231987878787879
238,179,4.23164609053498
33,24,4.231621621621622
37,230,4.2313513513513525
261,149,4.231315789473684
234,182,4.23112
256,211,4.230869565217391
88,75,4.230229120473024
146,170,4.230204081632653
215,71,4.23
257,74,4.23
17,139,4.2299999999999995
43,57,4.2299999999999995
80,80,4.22992523364486
87,186,4.229856887298748
107,26,4.2298275862068975
114,75,4.229544728434505
233,145,4.229395604395604
14,170,4.229
87,82,4.228806818181818
144,36,4.2286292134831465
25,226,4.228571428571428
164,65,4.228465909090909
229,116,4.228460559796439
24,261,4.2282926829268295
77,123,4.228
226,220,4.227777777777778
24,164,4.227775330396476
190,113,4.227333333333333
49,170,4.227333333333333
249,258,4.226962025316456
236,145,4.226820809248555
81,116,4.226666666666667
259,229,4.226666666666667
137,241,4.226524822695035
4,40,4.226122448979592
209,129,4.225612903225807
129,246,4.225609756097561
170,122,4.2252
113,80,4.2250471698113214
54,93,4.225
249,174,4.224588235294118
45,129,4.224198473282443
75,114,4.224194484760522
132,51,4.2241495778045834
223,145,4.223939393939394
90,258,4.223888888888888
247,225,4.223333333333334
12,61,4.223174603174604
97,146,4.223095238095237
189,170,4.222583333333334
155,87,4.2225
144,98,4.22235294117647
33,234,4.222014388489209
107,239,4.221582995951417
224,128,4.2214285714285715
236,79,4.2207987346777385
263,183,4.220740740740742
113,129,4.220205405405406
65,146,4.22
52,125,4.22
112,69,4.22
122,186,4.22
67,129,4.22
55,122,4.22
174,238,4.22
43,196,4.219897959183673
41,234,4.219896551724136
87,52,4.219696969696971
114,189,4.21968023255814
4,157,4.2196
263,90,4.219577319587629
141,65,4.219425149700599
79,120,4.2190697674418605
161,240,4.218999999999999
74,163,4.2188
263,144,4.218690228690228
4,215,4.218125
50,102,4.217954545454545
28,125,4.2175
49,224,4.217499999999999
24,140,4.2172
186,88,4.217174515235458
45,210,4.216764705882353
231,161,4.21661344321401
80,114,4.216153846153846
209,181,4.2156
256,237,4.2152136752136755
203,37,4.215
189,21,4.215
54,107,4.215
142,148,4.214989278055755
236,148,4.214802002730996
189,198,4.21470588235294
198,223,4.214285714285714
127,166,4.21421052631579
168,138,4.213448275862069
33,257,4.213333333333334
36,8,4.213333333333334
42,52,4.213333333333334
255,234,4.212931034482759
48,102,4.212661870503597
65,154,4.2125
70,121,4.2125
237,158,4.212137376689806
141,153,4.212000000000001
127,263,4.212
7,4,4.211666666666667
33,7,4.211401869158879
7,209,4.211282051282051
43,113,4.211191310441485
41,145,4.211176470588236
66,246,4.211
164,7,4.210693877551019
79,182,4.2105434782608695
148,262,4.210413669064748
213,7,4.21
217,257,4.21
73,146,4.21
70,236,4.209666666666667
261,63,4.20962962962963
45,106,4.2092307692307696
151,158,4.209148936170212
37,255,4.208333333333333
148,236,4.207708100037328
224,37,4.207538461538462
170,202,4.207500000000001
100,182,4.207245989304813
255,43,4.207176470588235
191,77,4.206666666666667
